model,forecast_date,target,target_end_date,location_name,point,quantile_0.025,quantile_0.975
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Colorado,13,12,14
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Connecticut,10,9,11
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Delaware,2,1,5
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,District of Columbia,9,8,33
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Florida,50,41,69
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Georgia,69,66,70
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Hawaii,0,0,0
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Idaho,16,11,24
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Illinois,73,63,78
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Indiana,22,17,26
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Iowa,12,9,35
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Kansas,2,0,5
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Kentucky,44,38,91
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Louisiana,39,38,44
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Maine,7,5,30
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Maryland,138,118,173
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Massachusetts,55,50,68
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Michigan,20,11,22
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Minnesota,7,5,13
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Mississippi,49,34,133
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Missouri,31,27,35
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Montana,0,0,0
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,National,3798,3120,5652
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Nebraska,16,13,17
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Nevada,12,8,19
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,New Hampshire,6,1,8
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,New Jersey,9,2,20
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,New Mexico,10,6,31
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,New York,10,4,34
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,North Carolina,204,175,257
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,North Dakota,3,2,9
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Ohio,35,32,40
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Oklahoma,1,0,6
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Oregon,14,1,29
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Pennsylvania,49,25,80
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Puerto Rico,19,16,29
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Rhode Island,7,4,17
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,South Carolina,77,68,192
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,South Dakota,10,8,14
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Tennessee,21,13,26
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Texas,426,402,468
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Utah,194,152,298
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Vermont,7,5,9
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Virginia,10,2,23
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Washington,69,59,92
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,West Virginia,6,0,20
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Wisconsin,87,78,106
Covid19Sim,2020-06-15,108 day ahead inc hosp,2020-09-30,Wyoming,0,0,1
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Alabama,103,22,371
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Alaska,5,0,44
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Arizona,378,39,1398
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Arkansas,73,5,335
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,California,1335,425,4149
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Colorado,220,8,893
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Connecticut,3,0,13
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Delaware,5,0,18
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,District of Columbia,16,3,60
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Florida,2043,429,7184
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Georgia,674,136,1897
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Hawaii,1,0,7
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Idaho,0,0,0
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Illinois,71,10,245
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Indiana,41,15,100
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Iowa,12,3,35
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Kansas,5,0,14
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Kentucky,7,0,27
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Louisiana,30,4,124
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Maine,4,0,12
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Maryland,179,54,513
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Massachusetts,22,6,48
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Michigan,126,30,364
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Minnesota,96,13,298
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Mississippi,4,0,12
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Missouri,31,4,125
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Montana,0,0,4
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,National,6769,2683,15706
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Nebraska,21,0,159
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Nevada,31,4,158
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,New Hampshire,24,4,102
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,New Jersey,38,8,138
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,New Mexico,17,0,117
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,New York,85,23,294
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,North Carolina,104,22,315
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,North Dakota,0,0,4
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Ohio,30,8,69
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Oklahoma,5,0,19
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Oregon,109,13,525
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Pennsylvania,123,29,389
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Rhode Island,6,0,17
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,South Carolina,111,18,436
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,South Dakota,1,0,8
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Tennessee,76,10,311
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Texas,318,90,1240
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Utah,58,9,247
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Vermont,0,0,0
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Virginia,33,10,91
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Washington,67,27,181
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,West Virginia,1,0,7
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Wisconsin,27,5,84
IHME,2020-06-15,107 day ahead inc hosp,2020-09-30,Wyoming,1,0,7
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Alabama,197,164,274
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Alaska,0,0,0
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Arizona,192,137,534
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Arkansas,31,27,45
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,California,1418,1159,1994
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Colorado,13,12,14
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Connecticut,10,9,11
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Delaware,2,1,5
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,District of Columbia,9,8,33
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Florida,50,41,69
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Georgia,68,66,70
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Hawaii,0,0,0
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Idaho,16,11,24
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Illinois,73,63,78
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Indiana,22,17,26
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Iowa,12,9,35
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Kansas,2,0,5
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Kentucky,44,38,90
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Louisiana,39,38,44
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Maine,7,5,30
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Maryland,139,118,175
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Massachusetts,55,50,68
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Michigan,20,10,22
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Minnesota,7,5,13
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Mississippi,48,34,133
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Missouri,31,27,34
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Montana,0,0,0
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,National,3810,3130,5676
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Nebraska,16,13,17
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Nevada,12,8,19
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,New Hampshire,6,1,8
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,New Jersey,9,2,19
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,New Mexico,10,6,31
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,New York,10,4,32
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,North Carolina,205,176,258
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,North Dakota,3,2,9
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Ohio,35,32,40
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Oklahoma,1,0,6
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Oregon,14,1,29
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Pennsylvania,48,25,79
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Puerto Rico,19,16,29
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Rhode Island,7,4,17
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,South Carolina,77,68,192
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,South Dakota,10,8,14
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Tennessee,20,12,26
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Texas,426,403,469
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Utah,196,154,302
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Vermont,7,5,9
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Virginia,10,2,23
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Washington,70,59,93
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,West Virginia,6,0,20
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Wisconsin,88,78,107
Covid19Sim,2020-06-15,109 day ahead inc hosp,2020-10-01,Wyoming,0,0,1
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Alabama,102,22,353
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Alaska,5,0,44
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Arizona,379,39,1418
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Arkansas,72,5,322
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,California,1389,426,4386
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Colorado,221,8,873
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Connecticut,3,0,14
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Delaware,5,0,18
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,District of Columbia,16,3,62
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Florida,2085,448,7273
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Georgia,679,136,1874
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Hawaii,1,0,7
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Idaho,0,0,0
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Illinois,73,10,246
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Indiana,41,15,102
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Iowa,12,3,34
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Kansas,5,0,15
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Kentucky,7,0,30
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Louisiana,30,4,126
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Maine,4,0,12
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Maryland,179,55,515
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Massachusetts,22,6,50
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Michigan,128,30,376
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Minnesota,99,14,304
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Mississippi,4,0,11
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Missouri,31,5,120
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Montana,0,0,4
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,National,6898,2668,16040
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Nebraska,21,0,166
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Nevada,32,4,162
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,New Hampshire,24,4,105
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,New Jersey,38,8,131
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,New Mexico,17,0,117
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,New York,87,20,314
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,North Carolina,106,22,327
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,North Dakota,0,0,3
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Ohio,29,7,75
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Oklahoma,5,0,18
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Oregon,112,13,544
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Pennsylvania,125,32,408
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Rhode Island,6,0,18
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,South Carolina,111,17,458
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,South Dakota,1,0,8
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Tennessee,76,10,304
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Texas,324,90,1284
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Utah,60,9,263
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Vermont,0,0,0
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Virginia,34,10,95
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Washington,70,27,190
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,West Virginia,1,0,8
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Wisconsin,27,5,87
IHME,2020-06-15,108 day ahead inc hosp,2020-10-01,Wyoming,1,0,7
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Alabama,198,165,275
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Alaska,0,0,0
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Arizona,191,138,534
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Arkansas,31,27,45
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,California,1429,1166,2013
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Colorado,13,12,14
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Connecticut,10,9,11
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Delaware,2,1,5
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,District of Columbia,9,8,33
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Florida,49,41,68
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Georgia,68,66,70
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Hawaii,0,0,0
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Idaho,17,11,25
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Illinois,73,62,78
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Indiana,22,17,25
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Iowa,12,9,35
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Kansas,1,0,5
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Kentucky,44,38,90
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Louisiana,39,37,44
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Maine,7,5,30
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Maryland,140,119,176
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Massachusetts,56,50,68
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Michigan,20,10,22
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Minnesota,7,5,12
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Mississippi,48,34,133
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Missouri,31,27,34
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Montana,0,0,0
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,National,3822,3140,5700
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Nebraska,16,13,17
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Nevada,12,8,19
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,New Hampshire,6,1,8
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,New Jersey,8,1,19
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,New Mexico,10,6,31
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,New York,9,4,31
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,North Carolina,207,177,260
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,North Dakota,3,2,9
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Ohio,35,32,40
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Oklahoma,1,0,6
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Oregon,14,1,29
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Pennsylvania,48,25,79
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Puerto Rico,19,16,29
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Rhode Island,7,4,17
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,South Carolina,78,68,193
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,South Dakota,10,8,14
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Tennessee,20,12,26
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Texas,427,404,470
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Utah,198,155,305
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Vermont,7,5,9
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Virginia,9,2,23
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Washington,70,59,94
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,West Virginia,6,0,20
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Wisconsin,88,78,107
Covid19Sim,2020-06-15,110 day ahead inc hosp,2020-10-02,Wyoming,0,0,1
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Alabama,103,22,371
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Alaska,6,0,44
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Arizona,383,40,1425
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Arkansas,73,5,340
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,California,1444,425,4714
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Colorado,220,9,832
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Connecticut,3,0,14
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Delaware,5,0,18
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,District of Columbia,16,3,62
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Florida,2126,438,7110
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Georgia,684,142,1870
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Hawaii,1,0,7
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Idaho,0,0,0
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Illinois,71,10,243
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Indiana,41,15,104
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Iowa,11,3,32
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Kansas,5,0,15
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Kentucky,7,0,29
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Louisiana,30,3,126
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Maine,4,0,12
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Maryland,184,55,540
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Massachusetts,23,6,52
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Michigan,129,31,373
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Minnesota,99,14,323
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Mississippi,4,0,11
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Missouri,31,5,126
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Montana,0,0,4
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,National,7027,2715,16280
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Nebraska,21,0,169
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Nevada,32,4,179
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,New Hampshire,24,4,105
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,New Jersey,39,8,142
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,New Mexico,17,0,111
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,New York,90,22,323
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,North Carolina,107,22,330
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,North Dakota,0,0,4
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Ohio,30,8,72
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Oklahoma,5,0,18
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Oregon,114,13,556
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Pennsylvania,128,32,407
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Rhode Island,6,0,18
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,South Carolina,111,18,451
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,South Dakota,1,0,8
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Tennessee,77,10,320
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Texas,328,88,1273
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Utah,60,9,262
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Vermont,0,0,0
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Virginia,34,10,97
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Washington,74,29,197
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,West Virginia,1,0,8
IHME,2020-06-15,109 day ahead inc hosp,2020-10-02,Wisconsin,27,5,84
