hosp_id,hosp_name,date,active_confirmed,active_suspected,admitted,admitted_confirmed,admitted_suspected,alos_ventilator,bed_avail_criticalcare,bed_avail_intensivecare,bed_avail_other,bed_avail_surgical,bed_inuse_criticalcare,bed_inuse_intensivecare,bed_inuse_other,bed_inuse_surgical,discharged_alive,discharged_dead,ventilators_inuse
HMH,Hackensack Meridian Health - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-06-11,8,2,0,0,0,9.1,2,0,0,29,2,0,0,9,0,2,0
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-06-11,36,7,4,1,3,15.96,31,0,0,57,22,0,9,15,2,0,17
3101080,Hackensack Meridian Health JFK Medical Center,2020-06-11,45,12,4,2,2,14.9,5,0,20,3,18,0,3,29,1,1,17
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-06-11,40,6,3,1,2,17.89,6,0,10,20,17,0,2,30,2,3,14
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-06-11,5,3,0,0,0,13.0,,14,4,24,,1,,7,0,0,2
3100522,Hackensack Meridian Health Ocean Medical Center,2020-06-11,8,2,1,0,1,13.16,3,0,7,16,2,0,0,9,1,0,2
3100030,Hackensack Meridian Health Palisades Medical Center,2020-06-11,4,4,3,0,3,9.19,15,0,21,62,5,0,4,3,1,1,2
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-06-11,5,0,1,1,0,25.5,4,0,0,6,3,0,0,2,0,0,2
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-06-11,2,1,1,1,0,8.03,4,0,14,2,0,0,0,4,1,0,0
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-06-11,4,1,0,0,0,9.83,6,0,0,5,0,0,2,8,1,0,2
3100340,Hackensack Meridian Health Riverview Medical Center,2020-06-11,3,1,1,0,1,13.56,10,0,18,25,2,0,1,3,3,0,0
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-06-11,3,3,0,0,0,17.89,4,0,5,42,0,0,1,6,1,0,1
3101150,Hackettstown Medical Center,2020-06-11,0,3,2,0,2,26.4,0,9,0,49,0,2,0,1,0,0,2
3100080,Holy Name Medical Center,2020-06-11,3,8,8,1,7,,12,7,0,72,2,0,5,4,1,0,0
3101189,Hudson Regional Hospital,2020-06-11,0,0,0,0,0,,,12,20,36,,0,0,0,0,0,0
ACS-Hunterd,Hunterdon ACS,2020-06-11,,,,,,,,,,,,,,,,,
4PPEHHS,Hunterdon Healthcare System - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100050,Hunterdon Medical Center,2020-06-11,2,9,4,1,3,0.0,0,9,27,50,0,0,0,11,2,0,0
IMC,Inspira Health - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100690,Inspira Medical Center Elmer,2020-06-11,1,2,0,0,0,6.2,0,9,0,101,0,0,0,4,0,0,0
310069A,Inspira Medical Center Mullica Hill,2020-06-11,15,7,0,0,0,5.51,0,60,0,214,0,4,0,19,2,0,5
3100324,Inspira Medical Center Vineland,2020-06-11,42,22,2,0,2,8.32,0,26,0,233,0,15,0,39,5,1,13
3100810,Inspira Medical Center Woodbury,2020-06-11,,,,,,,,,,,,,,,,,
3100862,Jefferson Cherry Hill Hospital,2020-06-11,21,0,3,3,0,5.1,0,2,15,5,0,6,3,12,3,0,1
KHS,Jefferson Health New Jersey - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100863,Jefferson Stratford Hospital,2020-06-11,10,1,2,1,1,4.5,0,3,10,43,0,1,2,8,0,0,0
3100861,Jefferson Washington Township Hospital,2020-06-11,13,4,1,0,1,2.91,0,10,23,3,0,0,3,14,3,0,0
3100740,Jersey City Medical Center,2020-06-11,6,18,16,0,16,,0,8,22,79,6,,,18,3,0,3
3100750,Monmouth Medical Center,2020-06-11,7,14,7,0,7,,0,1,58,11,4,,,17,1,0,3
3100840,Monmouth Medical Center Southern Campus,2020-06-11,11,10,5,0,5,,2,0,0,9,3,,,18,1,0,3
3100150,Morristown Medical Center,2020-06-11,25,13,12,2,10,64.0,8,9,30,114,5,7,1,25,6,0,41
3100020,Newark Beth Israel Medical Center,2020-06-11,24,28,17,0,17,,10,30,72,109,0,11,8,33,2,1,0
3100280,Newton Medical Center,2020-06-11,3,4,3,0,3,17.9,0,10,26,25,0,0,0,7,2,0,0
3100510,Overlook Medical Center,2020-06-11,19,11,9,2,7,47.5,11,28,78,109,1,10,2,17,3,0,17
4PPEPMPH,Penn Medicine Princeton Health - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100100,Penn Medicine Princeton Medical Center,2020-06-11,10,11,1,0,1,11.4,10,,52,15,6,,0,15,1,0,2
3101100,RWJ University Hospital Hamilton,2020-06-11,19,14,5,0,5,,0,6,4,52,6,,,27,4,1,4
3100240,RWJ University Hospital Rahway,2020-06-11,1,8,8,0,8,,7,0,0,16,0,,,9,2,0,0
3100480,RWJ University Hospital Somerset,2020-06-11,29,0,1,1,0,,0,3,28,60,2,,,27,0,0,1
RWJB,RWJBarnabas Health - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-06-11,44,5,5,0,5,,0,27,13,33,,19,,30,4,1,14
3100760,Saint Barnabas Medical Center,2020-06-11,37,17,23,1,22,,43,9,44,66,12,,,42,6,0,10
STC,Saint Clare's Health - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-06-11,4,0,0,0,0,60.0,17,,4,52,1,0,0,3,0,0,1
3100502,Saint Clare's Hospital Dover,2020-06-11,4,1,1,0,1,47.5,0,4,7,97,0,3,0,2,0,0,2
3100960,Saint Michael's Medical Center,2020-06-11,7,26,23,0,23,20.0,,24,,123,,6,,27,0,0,4
3100700,Saint Peter's University Hospital,2020-06-11,29,0,4,4,0,11.4,,12,55,75,,9,4,17,5,0,10
3100910,Salem Medical Center,2020-06-11,6,5,5,0,5,8.0,,9,,89,,3,,8,0,1,3
3100470,Shore Medical Center,2020-06-11,11,6,15,3,12,5.7,1,13,13,16,4,4,0,9,1,0,1
3100210,St. Francis Medical Center,2020-06-11,14,0,3,3,0,,,3,19,52,,4,,10,2,0,4
SJH,St. Joseph's Health - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-06-11,54,4,14,10,4,42.1,0,2,66,226,0,16,22,33,10,1,22
3100191,St. Joseph's Wayne Medical Center,2020-06-11,18,3,5,2,3,19.0,0,5,20,92,0,9,9,9,1,0,4
3100600,St. Luke's Warren Campus,2020-06-11,2,0,0,0,0,,,7,,28,,0,,2,0,0,0
3100060,St. Mary's General Hospital,2020-06-11,4,15,12,0,12,18.94,3,28,9,52,2,1,1,13,2,0,0
3100120,The Valley Hospital,2020-06-11,4,0,0,0,0,0.0,8,7,,115,0,0,,4,0,0,0
3100270,Trinitas Regional Medical Center,2020-06-11,8,3,3,1,2,11.4,,13,,63,,4,,7,1,1,2
3101190,University Hospital,2020-06-11,12,3,2,2,0,12.1,,5,30,36,,6,0,9,1,0,4
4PPEVHS,Valley Health System - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-06-11,,,,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-06-11,14,6,8,3,5,9.24,2,10,,67,0,4,,16,4,0,3
3100570,Virtua Memorial,2020-06-11,15,4,3,0,3,7.95,6,37,,45,2,1,,16,2,0,1
3100290,Virtua Our Lady of Lourdes Hospital,2020-06-11,18,8,1,1,0,10.63,13,33,,28,5,9,1,11,1,0,9
3100221,Virtua Voorhees,2020-06-11,13,9,5,0,5,12.48,6,7,,67,2,3,,17,4,0,3
3100610,Virtua Willingboro Hospital,2020-06-11,9,11,1,1,0,3.0,,5,,10,,6,,14,1,0,0
ATL,AtlantiCare - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-06-12,23,0,0,0,0,8.0,9,0,7,16,6,0,0,17,2,0,5
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-06-12,13,0,0,0,0,7.0,10,0,0,38,4,0,1,8,2,0,1
FMSAtlanic,Atlantic City FMS,2020-06-12,5,,,,,,,,,,,,,,,,
AHS,Atlantic Health System - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-06-12,0,1,1,0,1,0.0,0,9,60,101,0,1,0,0,1,0,0
3100110,Cape Regional Health System,2020-06-12,6,0,4,2,2,6.0,0,0,23,7,0,1,0,5,0,1,1
CHS,Capital Health - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-06-12,9,0,0,0,0,23.8,,9,20,39,,7,1,1,2,0,4
3100920,Capital Health Regional Medical Center,2020-06-12,17,3,3,2,1,16.0,,16,1,20,,8,,12,2,0,3
3100250,CarePoint Health Bayonne Medical Center,2020-06-12,4,0,0,0,0,21.7,0,10,0,26,0,2,0,2,1,0,2
3100160,CarePoint Health Christ Hospital,2020-06-12,19,1,1,0,1,22.8,0,8,0,60,0,6,0,14,0,0,5
3100400,CarePoint Health Hoboken University Medical Center,2020-06-12,2,11,2,1,1,23.5,9,9,0,68,0,4,0,9,1,0,3
4PPECPH,CarePoint Heatlh - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-06-12,3,7,2,0,2,0.0,6,10,6,50,2,0,0,8,2,0,0
3100170,Chilton Medical Center - Atlantic Health System,2020-06-12,6,3,2,1,1,47.0,0,10,4,36,0,6,0,3,1,0,5
3100090,Clara Maass Medical Center,2020-06-12,29,1,17,3,14,,0,71,12,71,4,,,26,,0,1
3100410,Community Medical Center,2020-06-12,15,23,0,0,0,,,26,3,51,6,,,32,2,0,3
4PPECHS,"Cooper Health System, The - Central Supply",2020-06-12,,,,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-06-12,28,9,8,2,6,10.1,0,3,0,30,0,12,0,25,6,1,10
3100310,Deborah Heart and Lung Center,2020-06-12,3,2,3,1,2,13.8,0,0,2,17,2,0,0,3,0,0,0
ACS-EO,East Orange ACS,2020-06-12,7,,,0,,,,,,,,,,,1,,
3100830,East Orange General Hospital,2020-06-12,3,17,12,0,12,10.0,0,0,0,0,0,10,0,10,0,0,3
FMSEdison,Edison FMS,2020-06-12,,,,,,,,,,,,,,,,,
3100450,Englewood Hospital,2020-06-12,13,2,,3,,21.3,,7,,64,,1,2,12,3,0,0
HMH,Hackensack Meridian Health - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-06-12,6,5,6,1,5,9.07,1,0,0,22,2,0,0,9,3,0,0
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-06-12,34,4,3,1,2,16.03,12,0,0,57,15,0,13,16,1,0,15
3101080,Hackensack Meridian Health JFK Medical Center,2020-06-12,37,10,1,0,1,14.98,8,0,17,0,17,0,1,23,6,0,16
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-06-12,36,6,4,2,2,17.97,5,0,9,16,20,0,0,24,5,2,13
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-06-12,5,8,0,0,0,22.0,,15,5,25,,2,,11,0,0,2
3100522,Hackensack Meridian Health Ocean Medical Center,2020-06-12,6,2,1,0,1,13.17,5,0,6,22,2,0,0,9,1,1,2
3100030,Hackensack Meridian Health Palisades Medical Center,2020-06-12,3,3,2,0,2,9.21,13,0,21,57,5,0,4,1,0,0,2
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-06-12,5,0,1,1,0,26.5,3,0,0,2,3,0,0,1,2,0,2
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-06-12,3,3,4,1,3,8.03,5,0,15,7,1,0,0,5,0,0,0
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-06-12,3,2,1,0,1,9.84,5,0,0,4,0,0,2,7,0,0,2
3100340,Hackensack Meridian Health Riverview Medical Center,2020-06-12,3,3,3,0,3,13.56,9,0,19,30,3,0,1,4,0,0,0
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-06-12,3,5,4,1,3,17.96,3,0,2,32,3,0,0,6,1,0,0
3101150,Hackettstown Medical Center,2020-06-12,0,2,2,0,2,26.4,0,10,0,45,0,1,0,1,0,0,2
3100080,Holy Name Medical Center,2020-06-12,4,13,10,0,10,,14,10,0,62,2,0,11,4,0,1,0
3101189,Hudson Regional Hospital,2020-06-12,0,1,1,0,1,,,12,22,29,,0,0,1,0,0,0
ACS-Hunterd,Hunterdon ACS,2020-06-12,,,,,,,,,,,,,,,,,
4PPEHHS,Hunterdon Healthcare System - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100050,Hunterdon Medical Center,2020-06-12,2,9,3,0,3,0.0,0,8,25,58,0,0,0,11,1,0,0
IMC,Inspira Health - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100690,Inspira Medical Center Elmer,2020-06-12,1,1,0,0,0,6.2,0,10,0,106,0,0,0,2,0,0,0
310069A,Inspira Medical Center Mullica Hill,2020-06-12,13,8,0,0,0,5.47,0,55,0,225,0,4,0,15,1,1,5
3100324,Inspira Medical Center Vineland,2020-06-12,39,12,1,0,1,8.42,0,29,0,241,0,11,0,31,4,2,12
3100810,Inspira Medical Center Woodbury,2020-06-12,,,,,,,,,,,,,,,,,
3100862,Jefferson Cherry Hill Hospital,2020-06-12,17,2,2,0,2,5.4,0,1,14,6,0,7,0,12,4,0,1
KHS,Jefferson Health New Jersey - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100863,Jefferson Stratford Hospital,2020-06-12,8,0,0,0,0,5.0,0,3,10,46,0,1,1,6,0,0,0
3100861,Jefferson Washington Township Hospital,2020-06-12,11,3,0,0,0,3.9,0,10,27,0,0,0,3,11,3,0,0
3100740,Jersey City Medical Center,2020-06-12,5,35,23,0,23,,0,14,19,56,4,,,36,0,0,1
3100750,Monmouth Medical Center,2020-06-12,7,10,10,1,9,,0,0,16,1,4,,,13,0,0,3
3100840,Monmouth Medical Center Southern Campus,2020-06-12,9,9,6,0,6,,2,0,0,19,3,,,15,1,1,3
3100150,Morristown Medical Center,2020-06-12,23,15,11,2,9,52.7,9,6,49,144,7,9,2,20,6,0,37
3100020,Newark Beth Israel Medical Center,2020-06-12,22,24,29,0,29,,8,30,62,111,0,9,12,25,3,0,0
3100280,Newton Medical Center,2020-06-12,2,6,4,0,4,17.9,0,8,22,31,0,0,0,8,1,0,0
3100510,Overlook Medical Center,2020-06-12,19,6,2,0,2,47.5,9,26,72,113,0,8,1,16,3,0,17
4PPEPMPH,Penn Medicine Princeton Health - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100100,Penn Medicine Princeton Medical Center,2020-06-12,9,16,2,2,0,11.4,9,,57,18,6,,0,19,2,0,2
3101100,RWJ University Hospital Hamilton,2020-06-12,19,5,8,0,8,,0,8,3,56,5,,,19,0,0,4
3100240,RWJ University Hospital Rahway,2020-06-12,0,4,3,0,3,,7,0,0,16,0,,,4,1,0,0
3100480,RWJ University Hospital Somerset,2020-06-12,28,0,0,0,0,,0,3,14,90,2,,,26,1,0,1
RWJB,RWJBarnabas Health - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-06-12,44,7,8,1,7,,0,27,13,33,,15,,36,1,0,11
3100760,Saint Barnabas Medical Center,2020-06-12,40,21,34,1,33,,46,10,42,53,10,,,51,3,0,12
STC,Saint Clare's Health - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-06-12,5,0,1,1,0,61.0,14,,4,46,1,0,0,4,1,0,1
3100502,Saint Clare's Hospital Dover,2020-06-12,5,0,0,0,0,41.0,0,5,7,99,0,2,0,3,0,0,2
3100960,Saint Michael's Medical Center,2020-06-12,1,27,16,0,16,20.0,,24,,128,,4,,24,0,0,4
3100700,Saint Peter's University Hospital,2020-06-12,23,0,0,0,0,12.02,,11,52,71,,12,4,7,5,0,10
3100910,Salem Medical Center,2020-06-12,6,4,4,0,4,9.0,,8,,88,,1,,9,1,2,1
3100470,Shore Medical Center,2020-06-12,11,6,8,0,8,5.8,0,1,0,10,1,6,0,10,0,0,1
3100210,St. Francis Medical Center,2020-06-12,13,0,0,0,0,,,4,17,53,,4,,9,1,0,4
SJH,St. Joseph's Health - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-06-12,57,5,22,17,5,41.7,0,2,64,214,0,17,29,41,4,0,21
3100191,St. Joseph's Wayne Medical Center,2020-06-12,17,1,7,6,1,20.8,0,6,22,92,0,7,10,8,4,2,2
3100600,St. Luke's Warren Campus,2020-06-12,2,0,0,0,0,,,6,,25,,0,,2,0,0,0
3100060,St. Mary's General Hospital,2020-06-12,6,12,11,1,10,18.94,2,27,9,58,0,2,2,10,0,0,0
3100120,The Valley Hospital,2020-06-12,7,4,7,3,4,0.0,13,4,,120,0,1,,10,0,0,0
3100270,Trinitas Regional Medical Center,2020-06-12,8,2,2,0,2,11.2,,10,,68,,3,,7,1,0,2
3101190,University Hospital,2020-06-12,12,4,2,1,1,12.1,,6,38,54,,4,0,12,2,0,4
4PPEVHS,Valley Health System - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-06-12,,,,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-06-12,13,5,7,2,5,9.07,1,10,,67,3,3,,12,3,0,2
3100570,Virtua Memorial,2020-06-12,13,3,1,0,1,7.88,10,32,,51,2,2,,12,3,0,2
3100290,Virtua Our Lady of Lourdes Hospital,2020-06-12,24,10,8,6,2,10.68,28,17,,28,6,13,1,14,0,0,8
3100221,Virtua Voorhees,2020-06-12,12,4,3,0,3,12.37,11,10,,74,2,4,,10,1,0,3
3100610,Virtua Willingboro Hospital,2020-06-12,11,11,2,2,0,3.0,,8,,14,,6,,16,0,0,1
ATL,AtlantiCare - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-06-13,21,0,1,1,0,8.0,7,0,7,11,7,0,0,14,3,0,5
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-06-13,10,1,1,0,1,7.0,13,0,0,64,4,0,1,6,4,0,1
FMSAtlanic,Atlantic City FMS,2020-06-13,5,,,,,,,,,,,,,,,,
AHS,Atlantic Health System - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-06-13,0,1,0,0,0,0.0,0,9,59,98,0,1,0,0,0,0,0
3100110,Cape Regional Health System,2020-06-13,7,0,3,1,2,7.0,0,1,21,2,0,1,0,6,1,0,1
CHS,Capital Health - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-06-13,6,1,0,0,0,27.0,,12,13,46,,6,,1,2,0,4
3100920,Capital Health Regional Medical Center,2020-06-13,17,1,3,2,1,16.6,,20,3,15,,6,,12,5,0,3
3100250,CarePoint Health Bayonne Medical Center,2020-06-13,5,4,4,0,4,31.0,0,9,0,36,0,2,0,3,0,0,2
3100160,CarePoint Health Christ Hospital,2020-06-13,19,0,0,0,0,22.6,0,9,0,64,0,6,0,13,2,0,5
3100400,CarePoint Health Hoboken University Medical Center,2020-06-13,1,7,1,0,1,6.3,13,11,0,71,0,6,0,2,1,0,0
4PPECPH,CarePoint Heatlh - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-06-13,4,14,7,0,7,0.0,5,8,7,46,0,2,0,16,2,0,0
3100170,Chilton Medical Center - Atlantic Health System,2020-06-13,7,8,1,0,1,47.0,0,6,4,42,0,7,0,8,0,0,4
3100090,Clara Maass Medical Center,2020-06-13,31,4,17,1,16,,0,69,9,95,5,,,30,0,0,1
3100410,Community Medical Center,2020-06-13,18,54,0,0,0,,,21,5,38,4,,,68,2,0,2
4PPECHS,"Cooper Health System, The - Central Supply",2020-06-13,,,,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-06-13,30,10,2,1,1,11.0,0,8,0,114,0,15,0,25,9,0,10
3100310,Deborah Heart and Lung Center,2020-06-13,4,1,1,0,1,14.8,0,0,2,29,2,0,0,3,0,0,0
ACS-EO,East Orange ACS,2020-06-13,7,,,0,,,,,,,,,,,0,,
3100830,East Orange General Hospital,2020-06-13,4,10,8,0,8,9.0,0,0,0,0,0,10,0,4,0,0,3
FMSEdison,Edison FMS,2020-06-13,,,,,,,,,,,,,,,,,
3100450,Englewood Hospital,2020-06-13,10,6,,0,,13.2,,7,,76,,1,2,13,4,0,0
HMH,Hackensack Meridian Health - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-06-13,6,2,1,0,1,9.1,2,0,0,28,2,0,0,6,0,0,1
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-06-13,32,3,1,0,1,16.06,23,0,0,102,9,0,19,11,2,0,15
3101080,Hackensack Meridian Health JFK Medical Center,2020-06-13,35,6,2,1,1,15.0,36,0,16,34,17,0,2,17,5,0,17
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-06-13,36,10,8,4,4,17.76,6,0,9,24,22,0,0,27,3,0,16
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-06-13,4,7,3,3,0,15.0,,15,6,23,,2,,10,0,0,1
3100522,Hackensack Meridian Health Ocean Medical Center,2020-06-13,6,7,5,0,5,13.21,10,0,7,26,2,0,0,14,0,0,2
3100030,Hackensack Meridian Health Palisades Medical Center,2020-06-13,3,5,3,1,2,9.23,13,0,26,61,5,0,3,3,1,0,2
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-06-13,5,9,9,0,9,27.5,5,0,0,2,3,0,0,10,1,0,2
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-06-13,4,3,3,1,2,8.03,7,0,3,0,0,0,0,7,0,0,0
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-06-13,4,0,1,1,0,9.86,4,0,0,4,0,0,2,5,0,0,2
3100340,Hackensack Meridian Health Riverview Medical Center,2020-06-13,4,2,1,1,0,13.25,10,0,25,21,2,0,1,4,0,0,0
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-06-13,3,5,4,1,3,17.96,4,0,1,39,2,0,0,6,1,0,0
3101150,Hackettstown Medical Center,2020-06-13,0,3,0,0,0,26.4,0,8,0,48,0,2,0,1,0,0,2
3100080,Holy Name Medical Center,2020-06-13,3,5,4,1,3,,1,11,0,62,0,0,5,3,0,2,0
3101189,Hudson Regional Hospital,2020-06-13,1,0,1,1,0,,,12,25,32,,0,0,1,0,0,0
ACS-Hunterd,Hunterdon ACS,2020-06-13,,,,,,,,,,,,,,,,,
4PPEHHS,Hunterdon Healthcare System - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100050,Hunterdon Medical Center,2020-06-13,0,9,2,0,2,0.0,0,11,36,60,0,0,0,9,4,0,0
IMC,Inspira Health - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100690,Inspira Medical Center Elmer,2020-06-13,1,1,0,0,0,5.91,0,10,0,105,0,0,0,2,0,0,0
310069A,Inspira Medical Center Mullica Hill,2020-06-13,13,5,0,0,0,5.47,0,56,0,245,0,4,0,17,4,0,5
3100324,Inspira Medical Center Vineland,2020-06-13,32,10,0,0,0,8.63,0,31,0,241,0,8,0,33,2,1,9
3100810,Inspira Medical Center Woodbury,2020-06-13,,,,,,,,,,,,,,,,,
3100862,Jefferson Cherry Hill Hospital,2020-06-13,16,0,0,0,0,5.8,0,4,14,10,0,5,0,11,1,0,1
KHS,Jefferson Health New Jersey - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100863,Jefferson Stratford Hospital,2020-06-13,6,0,0,0,0,5.5,0,4,9,31,0,1,0,5,1,0,0
3100861,Jefferson Washington Township Hospital,2020-06-13,8,4,3,1,2,3.72,0,6,24,10,0,0,0,12,5,0,0
3100740,Jersey City Medical Center,2020-06-13,5,33,17,0,17,,0,9,14,69,8,,,30,1,0,2
3100750,Monmouth Medical Center,2020-06-13,9,18,16,2,14,,0,1,58,29,4,,,23,1,0,4
3100840,Monmouth Medical Center Southern Campus,2020-06-13,8,11,6,0,6,,4,0,0,22,3,,,16,2,0,3
3100150,Morristown Medical Center,2020-06-13,25,10,3,0,3,14.0,12,10,47,188,6,7,2,20,3,1,38
3100020,Newark Beth Israel Medical Center,2020-06-13,22,13,11,0,11,,10,35,61,131,0,7,8,20,1,0,0
3100280,Newton Medical Center,2020-06-13,3,8,4,0,4,17.9,0,8,25,26,0,2,0,9,0,0,1
3100510,Overlook Medical Center,2020-06-13,19,0,0,0,0,47.5,11,30,67,141,0,7,0,12,1,0,16
4PPEPMPH,Penn Medicine Princeton Health - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100100,Penn Medicine Princeton Medical Center,2020-06-13,10,19,5,2,3,11.4,14,,51,27,4,,0,25,2,0,4
3101100,RWJ University Hospital Hamilton,2020-06-13,19,1,1,0,1,,0,6,3,46,4,,,16,1,0,4
3100240,RWJ University Hospital Rahway,2020-06-13,0,8,8,0,8,,5,0,0,24,3,,,5,0,0,0
3100480,RWJ University Hospital Somerset,2020-06-13,29,0,0,0,0,,0,9,14,71,2,,,27,0,0,2
RWJB,RWJBarnabas Health - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-06-13,34,4,6,2,4,,0,18,9,74,,10,,28,2,1,6
3100760,Saint Barnabas Medical Center,2020-06-13,43,22,33,4,29,,40,8,31,64,11,,,54,2,0,12
STC,Saint Clare's Health - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-06-13,4,0,0,0,0,62.0,14,,4,68,1,0,0,3,0,0,1
3100502,Saint Clare's Hospital Dover,2020-06-13,5,0,0,0,0,42.0,0,6,7,98,0,2,0,3,0,,2
3100960,Saint Michael's Medical Center,2020-06-13,2,19,14,0,14,20.0,,25,,135,,4,,17,0,0,4
3100700,Saint Peter's University Hospital,2020-06-13,22,0,1,1,0,12.02,,12,49,58,,10,3,9,0,1,10
3100910,Salem Medical Center,2020-06-13,6,3,2,0,2,10.0,,9,,90,,1,,8,1,0,1
3100470,Shore Medical Center,2020-06-13,12,3,6,1,5,5.6,3,1,0,25,3,4,0,8,0,0,1
3100210,St. Francis Medical Center,2020-06-13,14,0,1,1,0,,,7,17,52,,4,,10,0,0,4
SJH,St. Joseph's Health - Central Supply,2020-06-13,,,,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-06-13,53,7,17,10,7,41.6,0,2,64,214,0,16,29,42,9,2,21
3100191,St. Joseph's Wayne Medical Center,2020-06-13,16,2,6,4,2,11.4,0,6,22,92,0,6,10,9,3,1,2
3100600,St. Luke's Warren Campus,2020-06-13,2,0,0,0,0,,,7,,36,,0,,2,0,0,0
3100060,St. Mary's General Hospital,2020-06-13,5,16,5,4,1,18.94,0,26,9,93,2,3,1,13,0,0,0
3100120,The Valley Hospital,2020-06-13,8,2,5,2,3,0.0,14,3,,80,0,1,,9,0,0,0
3100270,Trinitas Regional Medical Center,2020-06-13,8,5,4,1,3,11.0,,10,,74,,2,,11,1,0,4
